raw_record_id,source_channel_as_supplied,title,doi,publication_year,deduplication_status,merged_into_record_id,deduplication_reason,query_id,source_record_id,retrieval_date,raw_artifact_locator,raw_artifact_sha256,cursor_or_page,reconciliation_status,reconciliation_note
RAW_0143,Indirect_Harvest,Artificial intelligence utilization in cancer screening program across ASEAN: a scoping review,https://doi.org/10.1186/s12885-025-14026-x,2025,UNIQUE,REC_IND_0017,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0144,Indirect_Harvest,"Applications of Statistic Softwares, IT and Artificial Intelligence—A Research Case on ByPass Behavior of Patients at Vietnam Hospitals",https://doi.org/10.1007/978-981-16-9756-2_18,2022,UNIQUE,REC_IND_0018,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0145,Indirect_Harvest,Application of artificial intelligence in gastrointestinal endoscopy in Vietnam: a narrative review,https://doi.org/10.1177/26317745241306562,2024,UNIQUE,REC_IND_0019,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0146,Indirect_Harvest,Machine learning-based models for prediction of in-hospital mortality in patients with dengue shock syndrome,https://doi.org/10.5662/wjm.v15.i3.101837,2025,UNIQUE,REC_IND_0020,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0147,Indirect_Harvest,Machine Learning–Assisted Autism Risk Stratification in Toddlers Using the Vietnamese M-CHAT-R and Perinatal Predictors: A Cross-Sectional Study in Vietnam,https://doi.org/10.1007/s10803-026-07227-1,2026,UNIQUE,REC_IND_0021,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0148,Indirect_Harvest,Application of Artificial Intelligence in Healthcare in Vietnam: A Scoping Review of Current Status and Future Research Directions,https://doi.org/10.25073/2588-1132/vnumps.4799,2025,UNIQUE,REC_IND_0022,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0149,Indirect_Harvest,Identify characteristics of Vietnamese oral squamous cell carcinoma patients by machine learning on transcriptome and clinical-histopathological analysis,https://doi.org/10.1016/j.jds.2024.08.013,2024,UNIQUE,REC_IND_0023,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0150,Indirect_Harvest,"Developing machine learning models for vegetation health index forecasting in the Srepok basin, Vietnam",https://doi.org/10.12912/27197050/212962,2025,UNIQUE,REC_IND_0024,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0151,Indirect_Harvest,Predicting As Contamination Risk in Red River Delta using Machine Learning Algorithms,https://doi.org/10.9719/eeg.2022.55.2.127,2022,UNIQUE,REC_IND_0025,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0152,Indirect_Harvest,Multidimensional Machine Learning on 2173 COVID-19 Patients in Vietnam,https://doi.org/10.20944/preprints202209.0291.v1,2022,UNIQUE,REC_IND_0026,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0153,Indirect_Harvest,Circulating lncRNAs as biomarkers for severe dengue using a machine learning approach,https://doi.org/10.1016/j.jinf.2025.106471,2025,UNIQUE,REC_IND_0027,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0154,Indirect_Harvest,Machine Learning Nomogram for Predicting Dengue Shock Syndrome in Pediatric Patients With Dengue Fever in Vietnam,https://doi.org/10.7759/cureus.81819,2025,UNIQUE,REC_IND_0028,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0155,Indirect_Harvest,"Mapping Cadmium Contamination Potential in Surface Soil for Civil Engineering Applications: A Comparative Study of Machine Learning and Deep Learning Models in the Gianh River Basin, Vietnam",https://doi.org/10.58845/jstt.utt.2025.en.5.2.48-70,2025,UNIQUE,REC_IND_0029,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0156,Indirect_Harvest,PhoBERT: Application in Disease Classification based on Vietnamese Symptom Analysis,https://doi.org/10.2478/acss-2023-0004,2023,UNIQUE,REC_IND_0030,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0157,Indirect_Harvest,"Machine Learning Models for Fine Particulate Matter (PM2.5) Prediction: A Case Study in Bac Ninh Province, Vietnam",https://doi.org/10.52939/ijg.v19i12.2975,2023,UNIQUE,REC_IND_0031,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0158,Indirect_Harvest,"Climate-Driven Dynamics of Infectious Diseases: Machine Learning-Based Predictive Modeling in Ba Ria-Vung Tau, Vietnam",https://doi.org/10.2139/ssrn.5095162,2025,UNIQUE,REC_IND_0032,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0159,Indirect_Harvest,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project,https://doi.org/10.2196/44720,2023,UNIQUE,REC_IND_0033,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0160,Indirect_Harvest,Towards Mental Health Analysis in Social Media for Low-resourced Languages,https://doi.org/10.1145/3638761,2023,UNIQUE,REC_IND_0034,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0161,Indirect_Harvest,Application of machine learning models for green andsimultaneous determination of asiaticoside andmadecassoside in Centella asiatica,https://doi.org/10.55401/gpttak47,2024,UNIQUE,REC_IND_0035,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0162,Indirect_Harvest,"Molecular characterization of a distinct ginger chemotype from Thua Thien Hue, Vietnam, and the application of PCR-based markers for identifying unknown ginger populations in the region using machine learning",https://doi.org/10.5586/aa/185311,2024,UNIQUE,REC_IND_0036,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0163,Indirect_Harvest,Analysis of Periodontal Conditions in the Provinces of Vietnam: Results From the National Dental Survey,https://doi.org/10.1177/10105395211029803,2021,UNIQUE,REC_IND_0037,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0164,Indirect_Harvest,Identification of the risk of osteoporosis in older Vietnamese women using artificial intelligence and machine learning,https://doi.org/10.1016/b978-0-443-32892-3.00005-1,2024,UNIQUE,REC_IND_0038,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0165,Indirect_Harvest,Comparison of serum lactate and lactate-derived ratios as prognostic biomarkers in pediatric dengue shock syndrome using supervised machine learning models,https://doi.org/10.1371/journal.pone.0335022,2025,UNIQUE,REC_IND_0039,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0166,Indirect_Harvest,P-080 Machine Learning with Synthetic Minority Over-Sampling Technique for Predicting Sperm Retrieval in Azoospermia Micro-TESE,https://doi.org/10.1093/humrep/deaf097.389,2025,UNIQUE,REC_IND_0040,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0167,Indirect_Harvest,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries: A Pilot Study,https://doi.org/10.48550/arxiv.2504.16601,2025,UNIQUE,REC_IND_0041,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0168,Indirect_Harvest,A Comparative assessment of ChatGPT vs. Google Translate for the translation of patient instructions,https://doi.org/10.21037/jmai-24-24,2024,UNIQUE,REC_IND_0042,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0169,Indirect_Harvest,"Forest Landscape Restoration and Ecosystem Services in A Luoi District, Thua Thien Hue Province, Vietnam",https://doi.org/10.53846/goediss-8742,2021,UNIQUE,REC_IND_0043,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0170,Indirect_Harvest,Ovarian Malignance Risk Prediction from Medical Notes: a case study in Vietnam,https://doi.org/10.1109/mapr67746.2025.11133955,2025,UNIQUE,REC_IND_0044,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0171,Indirect_Harvest,Cory COVID-Bot: An Evidence-Based Behavior Change Chatbot for COVID-19,https://doi.org/10.3233/shti210948,2022,UNIQUE,REC_IND_0045,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0172,Indirect_Harvest,The Chinese Metabolic Management Centers,https://doi.org/10.1111/1753-0407.13290,2022,UNIQUE,REC_IND_0046,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0173,Indirect_Harvest,APPLICATION OF ARTIFICIAL INTELLIGENCE IN SCREENING FOR AUTISM SPECTRUM DISORDER IN CHILDREN AT CAN THO CHILDREN'S HOSPITAL,https://doi.org/10.58490/ctjump.2026i11ta.4353,2026,UNIQUE,REC_IND_0047,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0174,Indirect_Harvest,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,https://doi.org/10.6084/m9.figshare.30000934.v2,2025,UNIQUE,REC_IND_0048,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0175,Indirect_Harvest,Artificial intelligence-assisted screening reveals high prevalence of osteoporosis in Vietnamese adults using pelvic and hip radiographs,https://doi.org/10.1016/j.afos.2026.01.002,2026,UNIQUE,REC_IND_0051,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0176,Indirect_Harvest,A simple nomogram to predict dengue shock syndrome: A study of 4522 south east Asian children,https://doi.org/10.1002/jmv.29874,2024,UNIQUE,REC_IND_0052,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0177,Indirect_Harvest,Early individualized risk prediction using clinical data for children during the febrile phase of dengue in outpatient settings in Vietnam and Thailand,https://doi.org/10.1371/journal.pdig.0001171,2026,UNIQUE,REC_IND_0053,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0178,Indirect_Harvest,"Application of machine learning models to predict the relationship between air pollution, ecosystem degradation, and health disparities and lung cancer in Vietnam",https://doi.org/10.48550/arxiv.2504.08651,2025,UNIQUE,REC_IND_0054,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0179,Indirect_Harvest,Development and Validation of Machine Learning Models for Predicting Low Birth Weight in Singleton Pregnancies in Vietnam,https://doi.org/10.7759/cureus.106995,2026,UNIQUE,REC_IND_0055,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0180,Indirect_Harvest,"Harnessing artificial intelligence for dengue forecasting in climate-vulnerable regions: A narrative review with insights from Ba Ria–Vung Tau, Vietnam",https://doi.org/10.1016/j.actatropica.2025.107909,2025,UNIQUE,REC_IND_0056,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0181,Indirect_Harvest,Machine learning-based model for prediction of carbamazepine- and allopurinol-induced severe cutaneous adverse reactions in Vietnamese,https://doi.org/10.1016/j.waojou.2026.101408,2026,UNIQUE,REC_IND_0057,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0182,Indirect_Harvest,Coronary CT Angiography-Derived Fractional Flow Reserve in Asia and the United States: 2025 Status Update,https://doi.org/10.3348/kjr.2025.1208,2026,UNIQUE,REC_IND_0058,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0183,Indirect_Harvest,Multidimensional Machine Learning for Assessing Parameters Associated With COVID-19 in Vietnam: Validation Study (Preprint),https://doi.org/10.2196/preprints.42895,2022,UNIQUE,REC_IND_0060,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0184,Indirect_Harvest,Ecological Epidemiology Insights into Clonorchiosis Endemicity in Southern China and Northern Vietnam: A Comprehensive Machine Learning Analysis,https://doi.org/10.21203/rs.3.rs-4399445/v1,2024,UNIQUE,REC_IND_0061,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0185,Indirect_Harvest,Integrating google trends and hybrid statistical-machine learning models for dengue surveillance in an inland vietnamese province: a 94-month evaluation (2013–2021) with search-signal anomaly screening,https://doi.org/10.1007/s00484-026-03241-1,2026,UNIQUE,REC_IND_0062,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0186,Indirect_Harvest,APPLICATION OF ARTIFICIAL INTELLIGENCE TO DEVELOP A MODEL FOR IDENTIFYING MANIA BASED ON VOICE: PRELIMINARY RESULTS,https://doi.org/10.52163/yhc.v67ie1.5097,2026,UNIQUE,REC_IND_0063,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0187,Indirect_Harvest,GPTViet: An Open-Source Vietnamese Foundation Model from Pretraining to Domain Specialization,https://doi.org/10.1109/rivf68649.2025.11365054,2025,UNIQUE,REC_IND_0064,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0188,Indirect_Harvest,Prediction of Early Functional Outcome After Acute Ischemic Stroke Using Real-World Clinical Data in Vietnam and Indonesia: Retrospective Cohort Study,https://doi.org/10.3233/shti260140,2026,UNIQUE,REC_IND_0065,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0189,Indirect_Harvest,Accelerating Cough-Based Algorithms for Pulmonary Tuberculosis Screening: Results From the CODA TB DREAM Challenge,https://doi.org/10.1093/ofid/ofaf572,2025,UNIQUE,REC_IND_0066,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0190,Indirect_Harvest,Transfer Learning Enhances Neurological Outcome Prediction for Out-of-Hospital Cardiac Arrest: Validation Across Diverse Geographic Contexts,https://doi.org/10.3233/shti251300,2025,UNIQUE,REC_IND_0067,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0191,Indirect_Harvest,Feasibility and accuracy of artificial intelligence for automatic qualification of two-dimensional and three-dimensional left ventricular ejection fraction and global longitudinal strain in echocardiography,https://doi.org/10.47972/vjcts.v40i.836,2023,UNIQUE,REC_IND_0068,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0192,Indirect_Harvest,Severity detection tool for patients with infectious disease,https://doi.org/10.1049/htl.2019.0030,2020,UNIQUE,REC_IND_0069,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0193,Indirect_Harvest,An Android-Based mHealth App for Color Vision Screening and Career Guidance: Design and Validation,https://doi.org/10.3991/ijoe.v21i14.58157,2025,UNIQUE,REC_IND_0070,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0194,Indirect_Harvest,Optimizing machine learning models for enhanced forest fire susceptibility mapping in Gia Lai province,https://doi.org/10.46326/jmes.2025.66(2).02,2024,UNIQUE,REC_IND_0071,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0195,Indirect_Harvest,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project (Preprint),https://doi.org/10.2196/preprints.44720,2022,UNIQUE,REC_IND_0072,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0196,Indirect_Harvest,Leveraging AI and Transfer Learning to Enhance Outcome Prediction for Out-of-Hospital Cardiac Arrest in Diverse Settings: Insights from the Pan-Asian Resuscitation Outcomes Study,https://doi.org/10.1101/2025.05.11.25327388,2025,UNIQUE,REC_IND_0073,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0197,Indirect_Harvest,327 An ai-based retinal cardiovascular risk biomarker reflects coronary angiographic disease burden,https://doi.org/10.1136/heartjnl-2026-bcs.263,2026,UNIQUE,REC_IND_0074,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0198,Indirect_Harvest,Academic use of ChatGPT among postgraduate healthcare students: Findings from a cross-sectional study,https://doi.org/10.29060/taps.2026-11-3/oa3767,2026,UNIQUE,REC_IND_0076,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0199,Indirect_Harvest,Air Quality Index Prediction with Long Short‐Term Memory—Moving Average (LSTM‐MA)—Machine Learning Model,https://doi.org/10.20944/preprints202510.2310.v1,2025,UNIQUE,REC_IND_0077,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0200,Indirect_Harvest,Prediction of Non-Alcoholic Fatty Liver Disease Based on Anthropometric and Paraclinical Laboratory Data in the Vietnamese Population,https://doi.org/10.1109/ichst66555.2025.11428378,2025,UNIQUE,REC_IND_0078,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0201,Indirect_Harvest,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,https://doi.org/10.56578/cis140101,2025,UNIQUE,REC_IND_0079,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0202,Indirect_Harvest,Feasibility of Real-Time AI Models For Clinical Tasks Involving Tetanus: Study Protocol,https://doi.org/10.12688/wellcomeopenres.26814.1,2026,UNIQUE,REC_IND_0080,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0203,Indirect_Harvest,Downscaling daily fine Particulate Matter (PM2.5) concentration maps for Ho Chi Minh City,https://doi.org/10.21203/rs.3.rs-3879162/v1,2024,UNIQUE,REC_IND_0081,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0204,Indirect_Harvest,Progress Towards Developing a Rapid Triage/Referral Test for Tuberculosis,https://doi.org/10.1093/clinchem/hvaa124,2020,UNIQUE,REC_IND_0082,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0205,Indirect_Harvest,Editorial: Tick-borne Bunyaviruses: an emerging public health threat,https://doi.org/10.3389/fmicb.2025.1564335,2025,UNIQUE,REC_IND_0083,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0206,Indirect_Harvest,Clinical Features And Neuroimaging Findings In Acute Cerebral Infarction Patients Using RAPID Artificial Intelligent (RAPID AI) Software Analysis – A Series Of 54 Cases,https://doi.org/10.21203/rs.3.rs-534389/v1,2021,UNIQUE,REC_IND_0084,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0207,Indirect_Harvest,Development of Effective Malnutrition Level Detection Models,https://doi.org/10.1109/bmeicon66226.2025.11113717,2025,UNIQUE,REC_IND_0085,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0208,Indirect_Harvest,Editorial: Accelerating to 2030 - doubling down on HIV prevention to end HIV/AIDS as a public health threat,https://doi.org/10.3389/frph.2025.1670024,2025,UNIQUE,REC_IND_0086,UNIQUE_RECORD_PASSED_TO_SCREENING,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0209,Direct_Harvest_Duplicates,Mitigating Machine Learning Bias Between High Income and Low-Middle Income Countries for Enhanced Model Fairness and Generalizability,https://doi.org/10.1101/2024.02.01.24302010,2024,DUPLICATE_MERGED,REC_DIR_0005,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0210,Direct_Harvest_Duplicates,IP Frameworks and Innovation in the Agricultural Sector in Southeast Asia - A Legal Perspective,,2024,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0211,Direct_Harvest_Duplicates,Predictive modeling of direct medical costs among frail older adults with diabetes mellitus in a rural outpatient setting,,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
RAW_0212,Direct_Harvest_Duplicates,AI for Sustainable Development in Middle-Income Southeast Asia,https://doi.org/10.4324/9781003715689-3,2026,DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE,,,,,,,UNRECONCILED_PROVENANCE,"Do not use for PRISMA/corpus until query, source record, date, raw locator, checksum and cursor/page are supplied."
